timestamp,cpu_usage,ram_usage,vram_usage,disk_read_speed,disk_write_speed,network_bytes_sent,network_bytes_received,total_running_processes,average_process_cpu_usage,average_process_ram_usage,total_active_connections,total_unique_ip_connections
2024-09-29 09:20:43.321840,0.019,0.8170000000000001,0.0,81871804416.0,31859811840.0,229611128.0,7510651430.0,340,0.0234735294117647,0.0025770451240976,219,9
2024-09-29 09:20:51.523935,0.012,0.818,0.0,81871837184.0,31860801536.0,229623030.0,7510663900.0,341,0.0233724340175953,0.0025835133386503,219,9
2024-09-29 09:20:59.732710,0.027,0.818,0.0,81871849472.0,31862068224.0,229652816.0,7512963904.0,341,0.0233929618768328,0.0025842407521991,219,9
2024-09-29 09:21:08.028901,0.0289999999999999,0.82,0.0,81871882240.0,31866900992.0,229685640.0,7513002617.0,341,0.0233753665689149,0.0025902461928802,224,9
2024-09-29 09:21:16.247131,0.017,0.816,0.0,81871947776.0,31867980800.0,229695060.0,7513809907.0,341,0.0233870967741935,0.0025775706552166,226,9
2024-09-29 09:21:24.480721,0.06,0.816,0.0,81871996928.0,31869153792.0,229710206.0,7515998249.0,342,0.0233011695906432,0.0025725475147594,217,9
2024-09-29 09:21:32.687498,0.018,0.816,0.0,81872304128.0,31869726208.0,229717702.0,7516003510.0,342,0.0233187134502924,0.0025746181369205,217,9
2024-09-29 09:21:40.869714,0.019,0.816,0.0,81872320512.0,31870226944.0,229718855.0,7516013173.0,342,0.0233216374269005,0.0025747240856506,216,9
2024-09-29 09:21:49.187846,0.008,0.815,0.0,81872320512.0,31871759360.0,229749147.0,7518385406.0,341,0.0234134897360703,0.0025647845792195,217,9
2024-09-29 09:21:57.416724,0.023,0.816,0.0,81872320512.0,31872187904.0,229750135.0,7518387158.0,340,0.0234764705882352,0.0025757154779918,216,9
2024-09-29 09:22:05.643491,0.019,0.815,0.0,81872320512.0,31872963584.0,229750381.0,7518387404.0,340,0.023485294117647,0.002574166965986,209,9
2024-09-29 09:22:13.851618,0.0139999999999999,0.8140000000000001,0.0,81872365568.0,31873513984.0,229785812.0,7522195004.0,340,0.0234529411764705,0.0025728902482352,213,9
2024-09-29 09:22:22.041686,0.021,0.815,0.0,81877639168.0,31874648576.0,229786299.0,7522195515.0,345,0.0230434782608695,0.0025425584654699,207,9
2024-09-29 09:22:30.250766,0.021,0.815,0.0,81877729280.0,31875386880.0,229811800.0,7525374452.0,341,0.0233782991202346,0.0025631022571002,204,9
2024-09-29 09:22:38.487790,0.015,0.8140000000000001,0.0,81877745664.0,31875963904.0,229812931.0,7525377880.0,341,0.0233958944281525,0.0025625238920138,203,9
2024-09-29 09:22:46.700562,0.01,0.8140000000000001,0.0,81877745664.0,31876461056.0,229813310.0,7525378864.0,341,0.0234134897360703,0.0025611903005077,203,9
2024-09-29 09:22:54.910597,0.01,0.813,0.0,81877794816.0,31877437440.0,229821067.0,7525386292.0,340,0.0234705882352941,0.0025610736353721,202,9
2024-09-29 09:23:03.126294,0.037,0.8140000000000001,0.0,81877794816.0,31877987328.0,229844457.0,7528319129.0,340,0.0235058823529411,0.0025640140200631,202,9
2024-09-29 09:23:10.721519,0.01,0.815,0.0,81877794816.0,31878707200.0,229849953.0,7528334544.0,340,0.0233882352941176,0.0025629955068547,206,9
2024-09-29 09:23:18.969006,0.015,0.815,0.0,81877794816.0,31879385088.0,229862945.0,7529744420.0,341,0.0233958944281524,0.0025660069192418,201,9
2024-09-29 09:23:27.158048,0.047,0.823,0.0,81880681472.0,31881016320.0,229908646.0,7529796871.0,341,0.0233870967741935,0.0025885232211802,212,9
2024-09-29 09:23:35.354376,0.019,0.8240000000000001,0.0,81880845312.0,31881490944.0,229919528.0,7529811122.0,341,0.0234340175953079,0.0025880382788143,214,9
2024-09-29 09:23:43.542373,0.023,0.8240000000000001,0.0,81880845312.0,31882284544.0,229919962.0,7529812228.0,341,0.0233372434017595,0.0025893305075893,213,9
2024-09-29 09:23:51.898042,0.016,0.821,0.0,81880845312.0,31882818560.0,229971050.0,7536639883.0,339,0.02352802359882,0.0025733672912493,206,9
2024-09-29 09:24:00.113664,0.075,0.823,0.0,81880845312.0,31883391488.0,229972408.0,7536650056.0,339,0.0235309734513274,0.0025785946783823,204,9
2024-09-29 09:24:07.245758,0.027,0.8220000000000001,0.0,81880845312.0,31884013568.0,229973261.0,7536650600.0,339,0.02352802359882,0.0025775329886668,204,9
2024-09-29 09:24:14.981990,0.075,0.8140000000000001,0.0,81884770816.0,31899482112.0,230065223.0,7548668054.0,339,0.0234985250737463,0.0025674211114846,209,9
2024-09-29 09:24:23.168585,0.015,0.797,0.0,81884910080.0,31900047360.0,230065657.0,7548668406.0,340,0.0234264705882353,0.0025666318278883,205,9
2024-09-29 09:24:30.270431,0.019,0.797,0.0,81884926464.0,31900473344.0,230066247.0,7548668919.0,340,0.0234558823529411,0.0025655045969778,205,9
2024-09-29 09:24:38.447122,0.012,0.799,0.0,81884926464.0,31901031936.0,230130180.0,7556763865.0,340,0.0234588235294117,0.0025701215230737,207,9
2024-09-29 09:24:46.634791,0.019,0.799,0.0,81884926464.0,31901797376.0,230133926.0,7556776393.0,342,0.0233421052631579,0.002561412232121,208,9
2024-09-29 09:24:54.921298,0.062,0.7979999999999999,0.0,81884975616.0,31902395904.0,230193189.0,7563904080.0,339,0.0235191740412979,0.0025703543880026,207,9
2024-09-29 09:25:03.201665,0.027,0.7979999999999999,0.0,81885176320.0,31902969856.0,230194187.0,7563907310.0,339,0.0234926253687315,0.0025706693081277,206,9
2024-09-29 09:25:10.771192,0.01,0.7979999999999999,0.0,81885438464.0,31904056320.0,230205667.0,7563914408.0,339,0.0235663716814159,0.0025700545323938,208,9
2024-09-29 09:25:19.022523,0.0289999999999999,0.795,0.0,81885504000.0,31905054720.0,230293691.0,7576371427.0,342,0.0233274853801169,0.002544997289611,203,9
2024-09-29 09:25:27.231565,0.019,0.7959999999999999,0.0,81885504000.0,31905360896.0,230301056.0,7576388494.0,340,0.0234529411764705,0.0025517425094468,205,9
2024-09-29 09:25:35.463847,0.025,0.799,0.0,81885536768.0,31905804288.0,230310116.0,7576397900.0,340,0.0234235294117647,0.0025518605253734,205,9
2024-09-29 09:25:43.695111,0.02,0.7959999999999999,0.0,81885602304.0,31906900480.0,230396632.0,7588799246.0,340,0.0234911764705882,0.002554107834714,204,9
2024-09-29 09:25:51.870368,0.111,0.8,0.0,81885667840.0,31907639296.0,230401622.0,7588806442.0,341,0.0233636363636363,0.0025649179383701,206,9
2024-09-29 09:25:58.858971,0.021,0.799,0.0,81885733376.0,31909206016.0,230410055.0,7588814337.0,341,0.0234281524926686,0.002563023810541,207,9
2024-09-29 09:26:05.962793,0.088,0.802,0.0,81885741568.0,31909871616.0,230414183.0,7588822456.0,341,0.0233782991202346,0.0025659484408977,208,9
2024-09-29 09:26:12.967560,0.021,0.7979999999999999,0.0,81885807104.0,31911232512.0,230497173.0,7597401563.0,341,0.0233489736070381,0.0025615853859057,219,9
2024-09-29 09:26:21.181582,0.025,0.799,0.0,81885872640.0,31911877632.0,230498571.0,7597405172.0,342,0.0232953216374269,0.0025616923918502,215,9
2024-09-29 09:26:29.420891,0.01,0.799,0.0,81886906368.0,31912586752.0,230499378.0,7597409561.0,342,0.0232923976608187,0.002558808310983,213,9
2024-09-29 09:26:37.615124,0.019,0.799,0.0,81886935040.0,31913131520.0,230561120.0,7605929363.0,342,0.0233099415204678,0.0025603122140979,210,9
2024-09-29 09:26:45.819791,0.019,0.799,0.0,81886935040.0,31913904128.0,230561229.0,7605929577.0,342,0.0233040935672514,0.0025606521033126,208,9
2024-09-29 09:26:52.905920,0.006,0.799,0.0,81887037440.0,31914567680.0,230661423.0,7617118398.0,340,0.0234676470588235,0.0025633424021539,211,9
2024-09-29 09:27:01.188865,0.021,0.7979999999999999,0.0,81887037440.0,31914967040.0,230662494.0,7617127438.0,340,0.0234588235294117,0.0025625470463338,211,9
2024-09-29 09:27:09.380092,0.0289999999999999,0.799,0.0,81887143936.0,31916463616.0,230663528.0,7617130748.0,339,0.0235073746312684,0.0025691255538927,214,9
2024-09-29 09:27:16.980524,0.0819999999999999,0.7979999999999999,0.0,81887176704.0,31917204992.0,230733570.0,7627122847.0,338,0.0236420118343195,0.0025680157693614,211,9
2024-09-29 09:27:25.301685,0.019,0.799,0.0,81887209472.0,31917853184.0,230733843.0,7627123155.0,339,0.023457227138643,0.0025648501007141,204,9
2024-09-29 09:27:33.505581,0.013,0.799,0.0,81887217664.0,31918707712.0,230742050.0,7627129848.0,339,0.0235309734513274,0.0025649734862756,207,9
2024-09-29 09:27:41.699999,0.062,0.799,0.0,81887283200.0,31918996992.0,230787574.0,7633325685.0,339,0.0235427728613569,0.002566914656796,206,9
2024-09-29 09:27:49.935659,0.027,0.7979999999999999,0.0,81887414272.0,31919805440.0,230787953.0,7633326669.0,338,0.0235355029585798,0.002565093240478,204,9
2024-09-29 09:27:58.148620,0.012,0.799,0.0,81887430656.0,31920544768.0,230789312.0,7633335039.0,338,0.0235887573964497,0.0025682150653981,201,9
2024-09-29 09:28:06.355273,0.021,0.799,0.0,81887430656.0,31921178112.0,230827122.0,7638398637.0,338,0.0235887573964497,0.0025685611354111,201,9
2024-09-29 09:28:14.540688,0.012,0.799,0.0,81887455232.0,31921816064.0,230834495.0,7638406435.0,338,0.0236360946745562,0.002570860594375,203,9
2024-09-29 09:28:22.719752,0.023,0.799,0.0,81887471616.0,31922322432.0,230835078.0,7638406927.0,339,0.0234513274336283,0.0025687604187135,199,9
2024-09-29 09:28:30.937594,0.023,0.802,0.0,81892160000.0,31922949120.0,230874971.0,7643768339.0,340,0.0234264705882352,0.0025709326143507,198,9
2024-09-29 09:28:39.163417,0.084,0.802,0.0,81892225536.0,31923557376.0,230875786.0,7643771623.0,340,0.0234117647058823,0.0025706357864142,197,9
2024-09-29 09:28:46.177349,0.0289999999999999,0.802,0.0,81893993472.0,31924169728.0,230878816.0,7643774779.0,340,0.02345,0.0025729481833264,198,9
2024-09-29 09:28:53.755332,0.021,0.802,0.0,81894026240.0,31924557312.0,230901411.0,7644806076.0,339,0.0235486725663716,0.0025735459133703,201,9
2024-09-29 09:29:02.006960,0.018,0.8059999999999999,0.0,81895918592.0,31926452736.0,230905111.0,7644810899.0,339,0.0235103244837758,0.0025786362851414,202,9
2024-09-29 09:29:10.223457,0.021,0.805,0.0,81896242176.0,31927138304.0,230926883.0,7645414208.0,339,0.0235309734513274,0.0025739103311916,215,9
2024-09-29 09:29:18.524899,0.018,0.8059999999999999,0.0,81897167872.0,31928529408.0,230943621.0,7645572415.0,340,0.0234382352941176,0.0025776874168372,221,9
2024-09-29 09:29:26.735278,0.031,0.809,0.0,81934502400.0,31929509888.0,230949031.0,7645612683.0,342,0.0232456140350877,0.0025686295449422,222,9
2024-09-29 09:29:34.969622,0.015,0.807,0.0,81937300992.0,31931781120.0,231002314.0,7651372536.0,341,0.0233929618768328,0.0025713469904708,222,9
2024-09-29 09:29:43.245507,0.006,0.807,0.0,81937300992.0,31932531712.0,231003308.0,7651376312.0,341,0.0234193548387096,0.0025707614938791,221,9
2024-09-29 09:29:51.436320,0.017,0.805,0.0,81937420288.0,31933093376.0,231003851.0,7651377428.0,339,0.023457227138643,0.002573761838103,220,9
2024-09-29 09:29:59.637774,0.033,0.8059999999999999,0.0,81939106816.0,31933684224.0,231026013.0,7654183355.0,340,0.0234558823529411,0.0025704126290259,219,9
2024-09-29 09:30:07.864751,0.021,0.8059999999999999,0.0,81945582592.0,31934908416.0,231036920.0,7654194282.0,340,0.0234411764705882,0.0025690572339907,225,9
2024-09-29 09:30:16.088935,0.012,0.8059999999999999,0.0,81945598976.0,31936065536.0,231037191.0,7654194634.0,340,0.0234764705882353,0.0025691859786379,224,9
2024-09-29 09:30:24.287711,0.02,0.8079999999999999,0.0,81945598976.0,31936440832.0,231063580.0,7656089316.0,341,0.0233401759530791,0.0025734001508699,220,9
2024-09-29 09:30:32.490764,0.021,0.804,0.0,81946237440.0,31939489792.0,231064820.0,7656111204.0,342,0.0232748538011695,0.0025661500602321,220,9
2024-09-29 09:30:40.083880,0.008,0.8059999999999999,0.0,82118385152.0,31941686272.0,231094216.0,7659110976.0,345,0.0230782608695652,0.0025590823122683,226,9
2024-09-29 09:30:48.391028,0.015,0.805,0.0,82121494016.0,31943055872.0,231122333.0,7659149666.0,342,0.0232865497076023,0.0025680841578551,228,9
2024-09-29 09:30:56.013682,0.012,0.807,0.0,82121592320.0,31944149504.0,231136288.0,7659165365.0,345,0.0230927536231884,0.0025682662214884,234,9
2024-09-29 09:31:04.251528,0.015,0.807,0.0,82121592320.0,31945771520.0,231150314.0,7660103288.0,343,0.0232944606413994,0.0025782183248128,234,9
2024-09-29 09:31:12.511641,0.013,0.809,0.0,82121658880.0,31946378240.0,231156944.0,7660121036.0,343,0.023271137026239,0.0025773483913516,229,9
2024-09-29 09:31:20.731736,0.021,0.807,0.0,82121658880.0,31947810816.0,231168203.0,7661204088.0,344,0.0231308139534883,0.0025736798903878,224,9
2024-09-29 09:31:28.937878,0.012,0.8059999999999999,0.0,82121964544.0,31949414912.0,231180704.0,7661216355.0,344,0.0232151162790697,0.0025715972710668,215,9
2024-09-29 09:31:37.119880,0.019,0.8059999999999999,0.0,82122294272.0,31951827456.0,231181083.0,7661216641.0,344,0.0231715116279069,0.0025716255483149,215,9
2024-09-29 09:31:45.321670,0.05,0.8059999999999999,0.0,82122425344.0,31952159232.0,231194689.0,7662711624.0,344,0.0231656976744186,0.0025713491382149,215,9
2024-09-29 09:31:52.856802,0.02,0.804,0.0,82122490880.0,31952833024.0,231206134.0,7662723340.0,342,0.0233070175438596,0.002569642101933,216,9
2024-09-29 09:32:00.403724,0.012,0.805,0.0,82122490880.0,31953284608.0,231207442.0,7662744001.0,342,0.0233508771929824,0.0025699279501847,215,9
2024-09-29 09:32:08.624870,0.094,0.805,0.0,82122671104.0,31954335744.0,231236778.0,7665442526.0,342,0.0233304093567251,0.0025676852502204,219,9
2024-09-29 09:32:16.832711,0.01,0.804,0.0,82122671104.0,31955271168.0,231237775.0,7665445746.0,341,0.0233929618768328,0.0025622372054975,217,9
2024-09-29 09:32:25.028878,0.013,0.804,0.0,82122687488.0,31955694592.0,231237830.0,7665445812.0,342,0.0232894736842105,0.002561212422771,213,9
2024-09-29 09:32:33.230282,0.092,0.802,0.0,82122687488.0,31956088832.0,231281161.0,7671328151.0,342,0.0233245614035087,0.0025648082800061,213,9
2024-09-29 09:32:40.519392,0.012,0.8009999999999999,0.0,82122720256.0,31956861440.0,231281976.0,7671337739.0,342,0.0233742690058479,0.0025639016717453,212,9
2024-09-29 09:32:48.088540,0.018,0.8009999999999999,0.0,82122720256.0,31957213696.0,231291293.0,7671353124.0,342,0.023312865497076,0.0025625677132377,208,9
2024-09-29 09:32:56.295913,0.013,0.8,0.0,82122785792.0,31959970816.0,231326930.0,7676065661.0,341,0.0233841642228739,0.0025605520307761,204,9
2024-09-29 09:33:04.497001,0.033,0.8,0.0,82122851328.0,31960796160.0,231333665.0,7676073990.0,342,0.0233421052631579,0.0025594916447387,205,9
2024-09-29 09:33:12.689326,0.012,0.8009999999999999,0.0,82122851328.0,31961983488.0,231351102.0,7678221422.0,342,0.0233391812865497,0.0025585352619068,208,9
2024-09-29 09:33:20.882561,0.023,0.8009999999999999,0.0,82122851328.0,31962667520.0,231351535.0,7678221762.0,343,0.0232186588921282,0.0025584650924072,203,9
2024-09-29 09:33:29.082656,0.015,0.802,0.0,82122884096.0,31963287552.0,231359700.0,7678240046.0,343,0.0232798833819242,0.0025580871995508,202,9
2024-09-29 09:33:37.299359,0.019,0.804,0.0,82122884096.0,31963829760.0,231412830.0,7681375342.0,343,0.0232827988338192,0.0025625864642163,202,9
2024-09-29 09:33:45.520552,0.038,0.804,0.0,82122949632.0,31964618752.0,231421931.0,7681389287.0,342,0.023312865497076,0.0025662147671746,203,9
2024-09-29 09:33:53.696515,0.094,0.802,0.0,82123047936.0,31965068800.0,231434761.0,7681405121.0,341,0.0233695014662756,0.002563135062025,205,9
2024-09-29 09:34:01.316326,0.027,0.802,0.0,82124895232.0,31965773312.0,231469074.0,7685412219.0,340,0.0234411764705882,0.0025711443277704,203,9
2024-09-29 09:34:09.542379,0.079,0.802,0.0,82125026304.0,31966240768.0,231477671.0,7685425278.0,340,0.0234617647058823,0.0025702545592091,207,9
2024-09-29 09:34:16.624175,0.019,0.8029999999999999,0.0,82125026304.0,31967324672.0,231478722.0,7685428843.0,345,0.0230695652173913,0.0025436369351227,206,9
2024-09-29 09:34:24.845666,0.013,0.805,0.0,82125026304.0,31967985152.0,231500815.0,7688208675.0,342,0.0232953216374269,0.0025622015146069,202,9
2024-09-29 09:34:33.080572,0.046,0.802,0.0,82125026304.0,31968735744.0,231501405.0,7688209254.0,342,0.023312865497076,0.0025610353675106,202,9
2024-09-29 09:34:40.083244,0.075,0.8029999999999999,0.0,82125120512.0,31969242112.0,231519577.0,7690343025.0,342,0.0233245614035087,0.0025626402418986,201,9
2024-09-29 09:34:47.251615,0.092,0.802,0.0,82125120512.0,31969774592.0,231519848.0,7690343257.0,342,0.0233157894736842,0.0025612301994036,201,9
2024-09-29 09:34:54.252387,0.095,0.809,0.0,82191206912.0,31971143680.0,231527738.0,7690364088.0,346,0.022921965317919,0.0025550169025692,200,9
2024-09-29 09:35:02.769466,0.1,0.81,0.0,82191993344.0,31973032448.0,231586610.0,7695351688.0,349,0.0228137535816619,0.0025482345621151,204,9
2024-09-29 09:35:11.412350,0.087,0.81,0.0,82192079360.0,31974002688.0,231634980.0,7700378429.0,346,0.0229682080924855,0.0025591700130506,208,9
2024-09-29 09:35:19.964333,0.061,0.8109999999999999,0.0,82192079360.0,31975077888.0,231700153.0,7708097039.0,347,0.0229481268011527,0.0025590280404074,203,9
2024-09-29 09:35:28.433757,0.016,0.8109999999999999,0.0,82192210432.0,31975616000.0,231754024.0,7714008707.0,347,0.0229596541786743,0.0025570286026453,204,9
2024-09-29 09:35:36.669741,0.015,0.8109999999999999,0.0,82192292352.0,31976660480.0,231805898.0,7721078225.0,347,0.0230259365994236,0.0025549618862204,203,9
2024-09-29 09:35:44.984856,0.017,0.809,0.0,82192374272.0,31977081344.0,231866310.0,7729454318.0,346,0.0230317919075144,0.0025569539430983,200,9
2024-09-29 09:35:53.165736,0.019,0.809,0.0,82192673792.0,31978313216.0,231871521.0,7729461126.0,345,0.023127536231884,0.0025710286545404,202,9
2024-09-29 09:36:01.480671,0.023,0.809,0.0,82192772096.0,31979601920.0,231925509.0,7735545180.0,345,0.0231043478260869,0.0025687800805583,204,9
2024-09-29 09:36:09.695357,0.021,0.81,0.0,82192829440.0,31980330496.0,231949259.0,7735574783.0,345,0.0231159420289855,0.0025720598970908,214,9
2024-09-29 09:36:17.907341,0.018,0.809,0.0,82192833536.0,31981918720.0,231994447.0,7740695872.0,345,0.0231014492753623,0.0025694243428215,215,9
2024-09-29 09:36:26.103346,0.016,0.809,0.0,82192833536.0,31982679552.0,231995424.0,7740710047.0,344,0.0231337209302325,0.0025773488633261,213,9
2024-09-29 09:36:33.656848,0.027,0.809,0.0,82192849920.0,31983324672.0,231996353.0,7740713404.0,344,0.0232093023255814,0.0025809181589649,213,9
2024-09-29 09:36:41.861589,0.019,0.809,0.0,82192849920.0,31983730688.0,232020512.0,7743792486.0,344,0.0231918604651162,0.0025782332342598,211,9
2024-09-29 09:36:50.081861,0.006,0.809,0.0,82192915456.0,31985393152.0,232041606.0,7743811070.0,343,0.023271137026239,0.0025762849030128,212,9
2024-09-29 09:36:58.285653,0.018,0.807,0.0,82192980992.0,31986076160.0,232042149.0,7743813335.0,342,0.023298245614035,0.0025750995281303,210,9
2024-09-29 09:37:06.465414,0.087,0.8079999999999999,0.0,82193050624.0,31986843648.0,232067623.0,7746982047.0,342,0.0232865497076023,0.0025804837146015,210,9
2024-09-29 09:37:14.975754,0.019,0.809,0.0,82193103872.0,31987830784.0,232068941.0,7746989727.0,344,0.0231656976744186,0.0025735660744643,216,9
2024-09-29 09:37:23.200714,0.023,0.8059999999999999,0.0,82193263616.0,31988836352.0,232069320.0,7746990069.0,342,0.0233274853801169,0.0025712747078678,207,9
2024-09-29 09:37:31.412529,0.021,0.8079999999999999,0.0,82193263616.0,31989218304.0,232107277.0,7750339541.0,342,0.0233421052631578,0.0025686693645991,210,9
2024-09-29 09:37:39.650854,0.025,0.8059999999999999,0.0,82193263616.0,31990054912.0,232107711.0,7750339949.0,342,0.0232456140350877,0.0025697302740306,210,9
2024-09-29 09:37:47.216224,0.0139999999999999,0.8059999999999999,0.0,82193263616.0,31990484480.0,232108144.0,7750340291.0,342,0.023345029239766,0.0025707947387885,210,9
2024-09-29 09:37:55.528618,0.017,0.8059999999999999,0.0,82195922432.0,31991443456.0,232145631.0,7752126796.0,342,0.0233216374269005,0.0025676696067837,215,9
2024-09-29 09:38:03.748534,0.008,0.8079999999999999,0.0,82195922432.0,31992378880.0,232146753.0,7752135222.0,342,0.0233333333333333,0.0025692161738168,212,9
2024-09-29 09:38:11.963746,0.019,0.8059999999999999,0.0,82195922432.0,31992841216.0,232155482.0,7752146252.0,342,0.023345029239766,0.0025682562356583,215,9
2024-09-29 09:38:20.162593,0.121,0.8079999999999999,0.0,82196037120.0,31993881600.0,232156230.0,7752146898.0,342,0.0233187134502924,0.0025766517836859,206,9
2024-09-29 09:38:28.010496,0.0139999999999999,0.8220000000000001,0.0,82197184000.0,31995326976.0,232192755.0,7752296241.0,343,0.0232274052478134,0.0025966152550903,219,9
2024-09-29 09:38:35.811773,0.006,0.826,0.0,82197609984.0,31996730368.0,232194681.0,7752310360.0,342,0.0233654970760234,0.0026342502063906,219,9
2024-09-29 09:38:44.187436,0.037,0.836,0.0,82197999104.0,31997535744.0,232225259.0,7752337343.0,343,0.0231720116618075,0.0026393993909619,226,9
2024-09-29 09:38:52.782166,0.061,0.823,0.0,82198460416.0,32001510912.0,232375770.0,7763835140.0,343,0.0232390670553935,0.0025823233898007,234,9
2024-09-29 09:38:59.927447,0.079,0.8220000000000001,0.0,82198460416.0,32003535872.0,232394672.0,7765536018.0,343,0.0232827988338192,0.0025823545854587,234,9
2024-09-29 09:39:07.010711,0.023,0.818,0.0,82198591488.0,32020686848.0,232417444.0,7767821900.0,343,0.0232653061224489,0.0025697834443014,234,9
2024-09-29 09:39:15.219911,0.012,0.8140000000000001,0.0,82198747136.0,32021588992.0,232421390.0,7767845979.0,343,0.0232740524781341,0.0025725825456092,236,9
2024-09-29 09:39:22.748451,0.023,0.8140000000000001,0.0,82198775808.0,32022426112.0,232428084.0,7767870022.0,342,0.0233070175438596,0.0025702379746566,231,9
2024-09-29 09:39:30.917470,0.019,0.813,0.0,82198792192.0,32022903296.0,232450038.0,7767900500.0,342,0.0233421052631578,0.0025679625656884,235,9
2024-09-29 09:39:39.110578,0.019,0.8140000000000001,0.0,82198792192.0,32023421952.0,232451609.0,7767910397.0,342,0.0233508771929824,0.0025696037044067,234,9
2024-09-29 09:39:46.647303,0.018,0.8140000000000001,0.0,82198792192.0,32024280064.0,232451988.0,7767910683.0,342,0.023359649122807,0.0025719687076031,234,9
2024-09-29 09:39:54.805662,0.154,0.8220000000000001,0.0,82199780864.0,32025731072.0,232472166.0,7768000872.0,342,0.0233245614035087,0.002598373406549,231,9
2024-09-29 09:40:03.006933,0.021,0.823,0.0,82200165888.0,32026769408.0,232474810.0,7768008463.0,342,0.0233274853801169,0.0025873298513347,228,9
2024-09-29 09:40:11.120826,0.004,0.816,0.0,82200165888.0,32027280896.0,232475437.0,7768009399.0,342,0.0233625730994152,0.0025727672339379,232,9
2024-09-29 09:40:19.192492,0.002,0.7959999999999999,0.0,82200231424.0,32029391872.0,232477013.0,7768027548.0,342,0.0233508771929824,0.002515156723123,228,9
2024-09-29 09:40:27.272372,0.012,0.797,0.0,82200382976.0,32030220288.0,232502343.0,7768067264.0,342,0.0233245614035087,0.002514787680231,226,9
2024-09-29 09:40:35.387224,0.021,0.8,0.0,82200382976.0,32031014400.0,232507441.0,7768068041.0,343,0.0233032069970845,0.0025218456439398,226,9
2024-09-29 09:40:43.975569,0.0579999999999999,0.799,0.0,82201785344.0,32035012096.0,232650724.0,7771793660.0,345,0.0230057971014492,0.0025407292963528,256,9
2024-09-29 09:40:52.138926,0.023,0.815,0.0,82209729536.0,32057090560.0,232787826.0,7772524986.0,346,0.0230028901734104,0.0025699291626949,264,9
2024-09-29 09:41:00.354404,0.018,0.8109999999999999,0.0,82209824256.0,32060127232.0,232802059.0,7772540399.0,347,0.023,0.0025623793588013,268,9
2024-09-29 09:41:08.471823,0.021,0.809,0.0,82209908736.0,32061247488.0,232818791.0,7772565240.0,347,0.0230028818443804,0.0025536976080141,270,9
2024-09-29 09:41:16.601765,0.016,0.8009999999999999,0.0,82210048512.0,32062197760.0,232821051.0,7772581345.0,344,0.0231337209302325,0.0025040768581032,260,9
2024-09-29 09:41:24.719330,0.01,0.795,0.0,82210048512.0,32062683648.0,232822365.0,7772585253.0,345,0.0231449275362318,0.0024891544809552,253,9
2024-09-29 09:41:32.851996,0.015,0.792,0.0,82210245120.0,32063548928.0,232851139.0,7772600547.0,345,0.0231768115942029,0.0024925238175176,251,9
2024-09-29 09:41:40.986034,0.006,0.792,0.0,82210245120.0,32063952896.0,232852254.0,7772601680.0,345,0.0230840579710144,0.0024926182717225,251,9
2024-09-29 09:41:49.096685,0.004,0.7909999999999999,0.0,82210314752.0,32065039360.0,232871210.0,7772622151.0,345,0.0231072463768115,0.0024905994893136,255,9
2024-09-29 09:41:57.210046,0.0139999999999999,0.7879999999999999,0.0,82210380288.0,32065818624.0,232873020.0,7772642357.0,343,0.023268221574344,0.0024828709232979,253,9
2024-09-29 09:42:05.355105,0.006,0.7879999999999999,0.0,82210380288.0,32066710016.0,232873913.0,7772646915.0,342,0.023359649122807,0.002488784733181,253,9
2024-09-29 09:42:13.468373,0.077,0.7879999999999999,0.0,82210576896.0,32067207680.0,232876025.0,7772652722.0,342,0.0233333333333333,0.0024894673558715,257,9
2024-09-29 09:42:20.482303,0.008,0.7859999999999999,0.0,82210945536.0,32068007936.0,232877093.0,7772653704.0,341,0.0233929618768328,0.002484316951407,249,9
2024-09-29 09:42:28.006986,0.018,0.787,0.0,82210986496.0,32068422656.0,232883216.0,7772661802.0,342,0.0233274853801169,0.0024827207682806,250,9
2024-09-29 09:42:36.117318,0.008,0.787,0.0,82211572224.0,32069245440.0,232884167.0,7772662788.0,342,0.023359649122807,0.0024831872271191,250,9
2024-09-29 09:42:44.217237,0.008,0.7879999999999999,0.0,82211572224.0,32069621760.0,232885765.0,7772677684.0,342,0.0233157894736842,0.0024839103805319,228,9
2024-09-29 09:42:52.358431,0.019,0.7859999999999999,0.0,82211647488.0,32071729152.0,232887342.0,7772685746.0,341,0.0233695014662756,0.0024821732208896,218,9
2024-09-29 09:42:59.820950,0.013,0.787,0.0,82211647488.0,32072334848.0,232888234.0,7772686583.0,341,0.0233841642228739,0.0024846735266761,213,9
2024-09-29 09:43:07.950134,0.013,0.787,0.0,82211647488.0,32073308672.0,232890065.0,7772691727.0,341,0.0234310850439882,0.0024854451555583,217,9
2024-09-29 09:43:16.064602,0.015,0.787,0.0,82211700736.0,32073992704.0,232890991.0,7772692948.0,341,0.0234017595307917,0.0024855556938917,212,9
2024-09-29 09:43:24.196770,0.004,0.7879999999999999,0.0,82211700736.0,32074577408.0,232892428.0,7772703800.0,342,0.0232748538011695,0.002485478279524,211,9
2024-09-29 09:43:32.293170,0.021,0.789,0.0,82212413440.0,32075173888.0,232898420.0,7772714518.0,343,0.0232886297376093,0.0024862584881532,207,9
